,Chromophore,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),Reference,Tag
11002,Cc1ccc(-c2cc(C)[o+]c(C)c2)cc1,CC#N,347.0,435.0,8.7,0.28,4.462397998,https://doi.org/10.1016/S0009-2614(97)00140-1,11003
11003,CCCCCCCCCCCCc1ccc(-c2cc(C)[o+]c(C)c2)cc1,CC#N,350.0,435.0,8.1,0.36,4.462397998,https://doi.org/10.1016/S0009-2614(97)00140-1,11004
11004,Cc1cc(-c2ccc(C(C)(C)C)cc2)cc(C)[o+]1,CC#N,345.0,430.0,8.0,0.36,4.462397998,https://doi.org/10.1016/S0009-2614(97)00140-1,11005
11005,CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,c1ccccc1,372.0,421.0,,0.038,4.06069784,https://doi.org/10.1016/j.tet.2019.130465,11006
11006,CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,c1ccccc1,418.0,549.0,,0.047,3.875061263,https://doi.org/10.1016/j.tet.2019.130465,11007
11007,CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,ClC(Cl)Cl,376.0,435.0,,0.033,4.374748346,https://doi.org/10.1016/j.tet.2019.130465,11008
11008,CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,ClC(Cl)Cl,416.0,550.0,,0.037,3.531478917,https://doi.org/10.1016/j.tet.2019.130465,11009
11009,CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,CCOC(C)=O,366.0,421.0,,0.037,4.222716471,https://doi.org/10.1016/j.tet.2019.130465,11010
11010,CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,CCOC(C)=O,419.0,558.0,,0.027,3.799340549,https://doi.org/10.1016/j.tet.2019.130465,11011
11011,CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,CCO,367.0,434.0,,0.037,4.064457989,https://doi.org/10.1016/j.tet.2019.130465,11012
11012,CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,CCO,423.0,580.0,,,3.716003344,https://doi.org/10.1016/j.tet.2019.130465,11013
11013,CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,CC#N,365.0,426.0,,0.036,4.1430148,https://doi.org/10.1016/j.tet.2019.130465,11014
11014,CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,CC#N,412.0,570.0,,0.009,3.770852012,https://doi.org/10.1016/j.tet.2019.130465,11015
11015,CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,C1COCCO1,350.0,414.0,,0.031,4.40654018,https://doi.org/10.1016/j.tet.2019.130465,11016
11016,CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,C1COCCO1,420.0,554.0,,0.024,3.812913357,https://doi.org/10.1016/j.tet.2019.130465,11017
11017,CCOC(=O)CSc1nc(C)c(C)c(C#N)c1C#N,c1ccccc1,358.0,407.0,,0.035,3.672097858,https://doi.org/10.1016/j.tet.2019.130465,11018
11018,CCOC(=O)c1sc2nc(C)c(C)c(C#N)c2c1N,c1ccccc1,406.0,535.0,,0.054,3.568201724,https://doi.org/10.1016/j.tet.2019.130465,11019
11019,CCOC(=O)CSc1nc(C)c(CC)c(C#N)c1C#N,c1ccccc1,357.0,407.0,,0.034,3.799340549,https://doi.org/10.1016/j.tet.2019.130465,11020
11020,CCOC(=O)c1sc2nc(C)c(CC)c(C#N)c2c1N,c1ccccc1,412.0,541.0,,0.054,3.681241237,https://doi.org/10.1016/j.tet.2019.130465,11021
11021,CCOC(=O)CSc1nc2c(c(C#N)c1C#N)CCCC2,c1ccccc1,364.0,407.0,,0.04,3.72427587,https://doi.org/10.1016/j.tet.2019.130465,11022
11022,CCOC(=O)c1sc2nc3c(c(C#N)c2c1N)CCCC3,c1ccccc1,420.0,545.0,,0.046,3.698970004,https://doi.org/10.1016/j.tet.2019.130465,11023
11023,CCOC(=O)CSc1nc2c(c(C#N)c1C#N)CCCCCC2,c1ccccc1,360.0,408.0,,0.039,3.84509804,https://doi.org/10.1016/j.tet.2019.130465,11024
11024,CCOC(=O)c1sc2nc3c(c(C#N)c2c1N)CCCCCC3,c1ccccc1,410.0,537.0,,0.063,3.643452676,https://doi.org/10.1016/j.tet.2019.130465,11025
11025,CCOC(=O)CSc1nc(-c2ccc(OC)cc2)c(C)c(C#N)c1C#N,c1ccccc1,374.0,432.0,,0.045,4.146128036,https://doi.org/10.1016/j.tet.2019.130465,11026
11026,CCOC(=O)c1sc2nc(-c3ccc(OC)cc3)c(C)c(C#N)c2c1N,c1ccccc1,417.0,545.0,,0.064,3.963787827,https://doi.org/10.1016/j.tet.2019.130465,11027
11027,Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,O,520.0,588.3,1.3,0.058,4.40654018,https://doi.org/10.1016/j.saa.2003.12.020,11028
11028,Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,CO,529.0,563.8,2.6,,,https://doi.org/10.1016/j.saa.2003.12.020,11029
11029,Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,CCO,534.0,564.0,3.03,0.292,4.649334859,https://doi.org/10.1016/j.saa.2003.12.020,11030
11030,Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,CC(C)O,537.1,562.0,3.07,,,https://doi.org/10.1016/j.saa.2003.12.020,11031
11031,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCCCC,364.0,431.0,,0.012,4.540079089,https://doi.org/10.1016/j.molstruc.2015.05.048,11032
11032,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,Cc1ccccc1,366.0,464.0,,0.021,4.54344718,https://doi.org/10.1016/j.molstruc.2015.05.048,11033
11033,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCCCCC,376.0,433.0,,0.008,4.604873771,https://doi.org/10.1016/j.molstruc.2015.05.048,11034
11034,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CS(C)=O,385.0,453.0,,0.011,4.454692449,https://doi.org/10.1016/j.molstruc.2015.05.048,11035
11035,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CN(C)C=O,382.0,456.0,,0.015,4.461948495,https://doi.org/10.1016/j.molstruc.2015.05.048,11036
11036,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,C1COCCO1,376.0,476.0,,0.01,4.524785449,https://doi.org/10.1016/j.molstruc.2015.05.048,11037
11037,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,C1CCOC1,376.0,484.0,,0.011,4.50623436,https://doi.org/10.1016/j.molstruc.2015.05.048,11038
11038,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCOC(C)=O,373.0,490.0,,0.007,4.498448403,https://doi.org/10.1016/j.molstruc.2015.05.048,11039
11039,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CC#N,377.0,427.0,,0.014,4.478277832,https://doi.org/10.1016/j.molstruc.2015.05.048,11040
11040,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,ClC(Cl)Cl,378.0,481.0,,0.009,4.511482289,https://doi.org/10.1016/j.molstruc.2015.05.048,11041
11041,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCCCO,376.0,495.0,,0.01,4.484442208,https://doi.org/10.1016/j.molstruc.2015.05.048,11042
11042,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCCO,376.0,502.0,,0.006,4.489255168,https://doi.org/10.1016/j.molstruc.2015.05.048,11043
11043,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCO,374.0,505.0,,0.008,4.499136995,https://doi.org/10.1016/j.molstruc.2015.05.048,11044
11044,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCO,376.0,509.0,,0.006,4.456062224,https://doi.org/10.1016/j.molstruc.2015.05.048,11045
11045,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CO,374.0,450.0,,0.005,4.496098992,https://doi.org/10.1016/j.molstruc.2015.05.048,11046
11046,CC(=O)Nc1ccc(O)cc1,C1CCOC1,293.0,324.0,,0.0031,,https://doi.org/10.1016/j.bpc.2008.09.004,11047
11047,CC(=O)Nc1ccc(O)cc1,CC#N,290.0,322.0,,0.0035,,https://doi.org/10.1016/j.bpc.2008.09.004,11048
11048,CC(=O)Nc1ccc(O)cc1,CS(C)=O,293.0,329.0,,0.0022,,https://doi.org/10.1016/j.bpc.2008.09.004,11049
11049,CC(=O)Nc1ccc(O)cc1,CO,290.0,322.0,,0.0037,,https://doi.org/10.1016/j.bpc.2008.09.004,11050
11050,CC(=O)Nc1ccc(O)cc1,CCCCO,290.0,320.0,,0.0007,,https://doi.org/10.1016/j.bpc.2008.09.004,11051
11051,FC(F)(F)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(C(F)(F)F)cc5)c5ccc2c3c54)cc1,ClCCl,467.0,491.0,,0.98,,https://doi.org/10.1016/j.tet.2011.12.066,11052
11052,CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(C(F)(F)F)cc5)c5ccc2c3c54)cc1,ClCCl,501.0,627.0,,0.43,,https://doi.org/10.1016/j.tet.2011.12.066,11053
11053,CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,ClCCl,506.0,608.0,,0.42,,https://doi.org/10.1016/j.tet.2011.12.066,11054
11054,CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(C(F)(F)F)cc5)c5ccc2c3c45)cc1,ClCCl,509.0,605.0,,0.45,,https://doi.org/10.1016/j.tet.2011.12.066,11055
11055,CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,ClCCl,506.0,576.0,,0.65,,https://doi.org/10.1016/j.tet.2011.12.066,11056
11056,CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,ClCCl,508.0,562.0,,0.6,,https://doi.org/10.1016/j.tet.2011.12.066,11057
11057,Cc1ccc(C)n1-c1ccc(C#N)cc1,CCCCCC,275.0,406.0,2.92,0.026,,https://doi.org/10.1016/j.cplett.2005.06.088,11058
11058,Cc1ccc(C)n1-c1ccc(C#N)cc1,CCOCC,275.0,479.0,8.79,0.019,,https://doi.org/10.1016/j.cplett.2005.06.088,11059
11059,Cc1ccc(C)n1-c1ccc(C#N)cc1,CCCCCl,275.0,480.0,8.76,0.035,,https://doi.org/10.1016/j.cplett.2005.06.088,11060
11060,Cc1ccc(C)n1-c1ccc(C#N)cc1,C1CCOC1,275.0,501.0,7.0,0.025,,https://doi.org/10.1016/j.cplett.2005.06.088,11061
11061,Cc1ccc(C)n1-c1ccc(C#N)cc1,ClCCl,275.0,517.0,9.55,0.033,,https://doi.org/10.1016/j.cplett.2005.06.088,11062
11062,Cc1ccc(C)n1-c1cccc(C#N)c1,CCCCCC,259.0,403.0,3.56,0.004,,https://doi.org/10.1016/j.cplett.2005.06.088,11063
11063,Cc1ccc(C)n1-c1cccc(C#N)c1,CCOCC,259.0,444.0,,0.006,,https://doi.org/10.1016/j.cplett.2005.06.088,11064
11064,Cc1ccc(C)n1-c1cccc(C#N)c1,CCCCCl,259.0,477.0,8.46,0.004,,https://doi.org/10.1016/j.cplett.2005.06.088,11065
11065,Cc1ccc(C)n1-c1cccc(C#N)c1,C1CCOC1,259.0,481.0,6.67,0.006,,https://doi.org/10.1016/j.cplett.2005.06.088,11066
11066,Cc1ccc(C)n1-c1cccc(C#N)c1,ClCCl,259.0,504.0,9.51,0.003,,https://doi.org/10.1016/j.cplett.2005.06.088,11067
11067,O=C(O)COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,CS(C)=O,630.0,633.0,,,3.574031268,https://doi.org/10.1016/j.ejmech.2018.10.005,11068
11068,O=C(O)CCCOc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,CS(C)=O,630.0,632.0,,,3.301029996,https://doi.org/10.1016/j.ejmech.2018.10.005,11069
11069,COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1OCC(=O)O,CS(C)=O,633.0,644.0,,,3.857332496,https://doi.org/10.1016/j.ejmech.2018.10.005,11070
11070,COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1OCCCC(=O)O,CS(C)=O,634.0,639.0,,,3.602059991,https://doi.org/10.1016/j.ejmech.2018.10.005,11071
11071,O=C(O)COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)c1,CS(C)=O,644.0,649.0,,,4.62324929,https://doi.org/10.1016/j.ejmech.2018.10.005,11072
11072,O=C(O)CCCOc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)c1,CS(C)=O,645.0,649.0,,,4.531478917,https://doi.org/10.1016/j.ejmech.2018.10.005,11073
11073,COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)cc1OCC(=O)O,CS(C)=O,644.0,650.0,,,4.618048097,https://doi.org/10.1016/j.ejmech.2018.10.005,11074
11074,COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)cc1OCCCC(=O)O,CS(C)=O,644.0,651.0,,,4.607455023,https://doi.org/10.1016/j.ejmech.2018.10.005,11075
11075,O=C(O)COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)c1,CS(C)=O,736.0,738.0,,,4.716003344,https://doi.org/10.1016/j.ejmech.2018.10.005,11076
11076,O=C(O)CCCOc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)c1,CS(C)=O,736.0,740.0,,,5.042181595,https://doi.org/10.1016/j.ejmech.2018.10.005,11077
11077,COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)cc1OCC(=O)O,CS(C)=O,736.0,738.0,,,4.779596491,https://doi.org/10.1016/j.ejmech.2018.10.005,11078
11078,COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)cc1OCCCC(=O)O,CS(C)=O,736.0,738.0,,,4.57054294,https://doi.org/10.1016/j.ejmech.2018.10.005,11079
11079,CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCCCCC,378.0,415.0,,0.025,,https://doi.org/10.1016/j.chemphys.2006.05.019,11080
11080,CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCCCOCCCC,380.0,453.0,,0.029,,https://doi.org/10.1016/j.chemphys.2006.05.019,11081
11081,CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCOCC,380.0,475.0,,0.032,,https://doi.org/10.1016/j.chemphys.2006.05.019,11082
11082,CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,C1CCOC1,385.0,499.0,,0.049,,https://doi.org/10.1016/j.chemphys.2006.05.019,11083
11083,CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,386.0,522.0,,0.062,,https://doi.org/10.1016/j.chemphys.2006.05.019,11084
11084,CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCO,383.0,524.0,,0.071,,https://doi.org/10.1016/j.chemphys.2006.05.019,11085
11085,CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CC#N,383.0,530.0,,0.121,,https://doi.org/10.1016/j.chemphys.2006.05.019,11086
11086,CN(C)c1ccc(/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,410.0,579.0,,0.125,,https://doi.org/10.1016/j.chemphys.2006.05.019,11087
11087,CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCCCC,412.0,467.0,,0.072,,https://doi.org/10.1016/j.chemphys.2006.05.019,11088
11088,CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCCOCCCC,416.0,541.0,,0.081,,https://doi.org/10.1016/j.chemphys.2006.05.019,11089
11089,CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCOCC,416.0,567.0,,0.092,,https://doi.org/10.1016/j.chemphys.2006.05.019,11090
11090,CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,C1CCOC1,420.0,609.0,,0.112,,https://doi.org/10.1016/j.chemphys.2006.05.019,11091
11091,CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,422.0,640.0,,0.142,,https://doi.org/10.1016/j.chemphys.2006.05.019,11092
11092,CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCO,418.0,637.0,,0.211,,https://doi.org/10.1016/j.chemphys.2006.05.019,11093
11093,CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CC#N,418.0,658.0,,0.261,,https://doi.org/10.1016/j.chemphys.2006.05.019,11094
11094,COc1cc(OC)cc(-c2ccc(C3=CC(c4ccccc4)=C(c4ccccc4)C3)cc2)c1,ClCCl,366.0,455.0,,0.0575,,https://doi.org/10.1016/j.dyepig.2017.08.035,11095
11095,COc1cc(OC)cc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)c1,ClCCl,355.0,449.0,,0.0361,,https://doi.org/10.1016/j.dyepig.2017.08.035,11096
11096,COc1cc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)cc(OC)c1OC,ClCCl,360.0,469.0,,0.0137,,https://doi.org/10.1016/j.dyepig.2017.08.035,11097
11097,COc1ccc2ccccc2c1C1=CC(c2ccccc2)=C(c2ccccc2)C1,ClCCl,340.0,471.0,,0.0634,,https://doi.org/10.1016/j.dyepig.2017.08.035,11098
11098,COc1ccc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)c2ccccc12,ClCCl,354.0,479.0,,0.0685,,https://doi.org/10.1016/j.dyepig.2017.08.035,11099
11104,N#Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,ClCCCl,387.0,420.0,0.18,0.022,3.733999287,https://doi.org/10.1016/j.theochem.2004.11.058,11105
11105,N#Cc1ccc2nc3c(=O)[nH]c(=O)[nH]c3nc2c1,ClCCCl,398.0,430.0,0.16,0.016,3.701567985,https://doi.org/10.1016/j.theochem.2004.11.058,11106
11106,Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,ClCCCl,384.0,442.0,0.49,0.034,,https://doi.org/10.1016/j.theochem.2004.11.058,11107
11107,Cc1ccc2nc3c(=O)[nH]c(=O)[nH]c3nc2c1,ClCCCl,368.0,425.0,0.32,0.024,,https://doi.org/10.1016/j.theochem.2004.11.058,11108
11108,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,Cc1ccccc1,477.0,515.0,,0.68,,https://doi.org/10.1016/j.dyepig.2018.01.004,11109
11109,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,C1COCCO1,475.0,521.0,,0.58,,https://doi.org/10.1016/j.dyepig.2018.01.004,11110
11110,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CCOC(C)=O,478.0,546.0,,0.57,,https://doi.org/10.1016/j.dyepig.2018.01.004,11111
11111,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,C1CCOC1,481.0,549.0,,0.53,,https://doi.org/10.1016/j.dyepig.2018.01.004,11112
11112,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,ClC(Cl)Cl,488.0,550.0,,0.5,,https://doi.org/10.1016/j.dyepig.2018.01.004,11113
11113,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,ClCCl,490.0,562.0,,0.59,,https://doi.org/10.1016/j.dyepig.2018.01.004,11114
11114,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CC(C)=O,487.0,571.0,,0.27,,https://doi.org/10.1016/j.dyepig.2018.01.004,11115
11115,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CC#N,488.0,574.0,,0.11,,https://doi.org/10.1016/j.dyepig.2018.01.004,11116
11116,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CN(C)C=O,495.0,579.0,,0.01,,https://doi.org/10.1016/j.dyepig.2018.01.004,11117
11117,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CS(C)=O,500.0,590.0,,0.06,,https://doi.org/10.1016/j.dyepig.2018.01.004,11118
11118,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CCO,489.0,610.0,,0.07,,https://doi.org/10.1016/j.dyepig.2018.01.004,11119
11119,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,O,,,,0.0,,https://doi.org/10.1016/j.dyepig.2018.01.004,11120
11120,CN1C(=O)c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C1=O,CCCCCC,402.0,440.0,,0.895,,https://doi.org/10.1016/j.dyepig.2008.04.005,11121
11121,CN1C(=O)c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C1=O,ClC(Cl)Cl,404.0,489.0,,0.204,,https://doi.org/10.1016/j.dyepig.2008.04.005,11122
11122,CN1C(=O)c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C1=O,C1CCOC1,408.0,537.0,,0.031,,https://doi.org/10.1016/j.dyepig.2008.04.005,11123
11123,CN1C(=O)c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C1=O,ClCCl,414.0,556.0,,0.029,,https://doi.org/10.1016/j.dyepig.2008.04.005,11124
11124,O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1C1CCCCC1,CCCCCC,399.0,441.0,,0.872,,https://doi.org/10.1016/j.dyepig.2008.04.005,11125
11125,O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1C1CCCCC1,ClC(Cl)Cl,402.0,495.0,,0.21,,https://doi.org/10.1016/j.dyepig.2008.04.005,11126
11126,O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1C1CCCCC1,C1CCOC1,407.0,546.0,,0.033,,https://doi.org/10.1016/j.dyepig.2008.04.005,11127
11127,O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1C1CCCCC1,ClCCl,410.0,563.0,,0.03,,https://doi.org/10.1016/j.dyepig.2008.04.005,11128
11128,O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1c1ccccc1,CCCCCC,403.0,443.0,,0.887,,https://doi.org/10.1016/j.dyepig.2008.04.005,11129
11129,O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1c1ccccc1,ClC(Cl)Cl,405.0,495.0,,0.198,,https://doi.org/10.1016/j.dyepig.2008.04.005,11130
11130,O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1c1ccccc1,C1CCOC1,408.0,546.0,,0.032,,https://doi.org/10.1016/j.dyepig.2008.04.005,11131
11131,O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1c1ccccc1,ClCCl,419.0,568.0,,0.032,,https://doi.org/10.1016/j.dyepig.2008.04.005,11132
11132,O=S(=O)([O-])c1ccc(O)c2ccccc12,O,319.0,,,,,https://doi.org/10.1016/j.jphotochem.2018.09.013,11133
11133,O=S(=O)([O-])c1ccc(O)c2ccccc12,CO,321.0,361.0,2.3,0.16,,https://doi.org/10.1016/j.jphotochem.2018.09.013,11134
11134,O=S(=O)([O-])c1ccc(O)c2ccccc12,CCO,321.0,360.0,2.615,0.18,,https://doi.org/10.1016/j.jphotochem.2018.09.013,11135
11135,O=S(=O)([O-])c1ccc(O)c2ccccc12,CC(C)O,321.0,360.0,2.848,0.2,,https://doi.org/10.1016/j.jphotochem.2018.09.013,11136
11136,O=S(=O)([O-])c1ccc(O)c2ccccc12,CCCCO,321.0,361.0,2.654,0.2,,https://doi.org/10.1016/j.jphotochem.2018.09.013,11137
11137,O=S(=O)([O-])c1ccc(O)c2ccccc12,CS(C)=O,325.0,370.0,3.294,0.25,,https://doi.org/10.1016/j.jphotochem.2018.09.013,11138
11138,O=S(=O)([O-])c1ccc(O)c2ccccc12,CN(C)C=O,324.0,366.0,2.009,0.14,,https://doi.org/10.1016/j.jphotochem.2018.09.013,11139
11139,O=S(=O)([O-])c1ccc(O)c2ccccc12,C1COCCO1,322.0,357.0,2.926,0.14,,https://doi.org/10.1016/j.jphotochem.2018.09.013,11140
11140,O=S(=O)([O-])c1ccc(O)c2ccccc12,CC#N,322.0,358.0,3.598,0.17,,https://doi.org/10.1016/j.jphotochem.2018.09.013,11141
11141,O=S(=O)([O-])c1ccc(O)c2ccccc12,CCOC(C)=O,322.0,354.0,3.008,0.14,,https://doi.org/10.1016/j.jphotochem.2018.09.013,11142
11142,O=S(=O)([O-])c1ccc([O-])c2ccccc12,O,,435.0,14.976,0.26,,https://doi.org/10.1016/j.jphotochem.2018.09.013,11143
11143,N#Cc1cccc(N)c1,CCCCCC,309.1905052,339.8660986,1.9,0.16,,https://doi.org/10.1016/S0009-2614(99)00316-4,11144
